TRPER20141219A446.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1097;2014-12-19;08:06:40;0;0;0;0;0;41338;6547;11;0103;
TRPER20141219A447.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1098;2014-12-19;08:07:54;0;0;0;0;0;41379;6547;11;0103;
TRPER20141219A448.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1099;2014-12-19;08:09:00;0;0;0;0;0;41423;6547;11;0103;
TRPER20141219A449.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1100;2014-12-19;08:09:38;0;0;0;0;0;41467;6547;11;0103;
TRPER20141219A456.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1101;2014-12-19;08:16:56;0;0;0;0;0;41542;6547;11;0103;
TRPER20141219A462.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1103;2014-12-19;08:22:39;0;0;0;0;0;41676;6547;11;0103;
TRPER20141219A462.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1104;2014-12-19;08:23:07;0;0;0;0;0;41748;6547;11;0103;
TRPER20141219A466.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;2698;2014-12-19;08:26:44;0;0;0;0;0;25143;2180;13;0103;
TRPER20141219A467.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;2699;2014-12-19;08:27:23;0;0;0;0;0;25184;2180;13;0103;
TRPER20141219A468.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1105;2014-12-19;08:28:28;0;0;0;0;0;41805;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;112;231;Av. Angamos Este Nro. 1805;1106;2014-12-19;08:33:08;0;0;0;0;0;41893;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:27;103;112;231;Av. Angamos Este Nro. 1805;2700;2014-12-19;08:32:36;0;0;0;0;0;25273;2180;13;0103;
TRPER20141219A474.XML;2019-10-07;2019-10-07 21:37:27;103;112;231;Av. Angamos Este Nro. 1805;2702;2014-12-19;08:34:52;0;0;0;0;0;25424;2180;13;0103;
TRPER20141219A475.XML;2019-10-07;2019-10-07 21:37:27;103;112;231;Av. Angamos Este Nro. 1805;1108;2014-12-19;08:35:29;0;0;0;0;0;42020;6547;11;0103;
