TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-245;1112;2014-12-19;08:40:26;0;0;0;0;0;42258;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;245;1112;2014-12-19;08:40:28;0;0;0;0;0;42261;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-245;1112;2014-12-19;08:40:30;0;0;0;0;0;42264;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;245;1112;2014-12-19;08:40:49;0;0;0;0;0;42267;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-395;1112;2014-12-19;08:40:59;0;0;0;0;0;42273;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;395;1112;2014-12-19;08:41:29;0;0;0;0;0;42276;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-395;1112;2014-12-19;08:41:32;0;0;0;0;0;42279;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;395;1112;2014-12-19;08:41:38;0;0;0;0;0;42282;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-395;1112;2014-12-19;08:41:41;0;0;0;0;0;42285;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;395;1112;2014-12-19;08:41:56;0;0;0;0;0;42288;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-395;1112;2014-12-19;08:42:27;0;0;0;0;0;42296;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;395;1112;2014-12-19;08:42:35;0;0;0;0;0;42299;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-395;1112;2014-12-19;08:42:37;0;0;0;0;0;42301;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-198;1113;2014-12-19;08:43:21;0;0;0;0;0;42401;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;198;1113;2014-12-19;08:43:40;0;0;0;0;0;42404;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-198;1113;2014-12-19;08:44:12;0;0;0;0;0;42408;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;198;1113;2014-12-19;08:44:22;0;0;0;0;0;42411;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-198;1113;2014-12-19;08:44:27;0;0;0;0;0;42414;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;198;1113;2014-12-19;08:44:57;0;0;0;0;0;42417;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:26;103;3;00000000000000;0;1;0;0;0;-198;1113;2014-12-19;08:44:58;0;0;0;0;0;42419;6547;11;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;-250;2705;2014-12-19;08:54:52;0;0;0;0;0;25567;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;250;2705;2014-12-19;08:55:00;0;0;0;0;0;25571;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;-250;2705;2014-12-19;08:55:01;0;0;0;0;0;25573;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;250;2705;2014-12-19;08:55:18;0;0;0;0;0;25578;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;-250;2705;2014-12-19;08:55:19;0;0;0;0;0;25580;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;-885;2706;2014-12-19;08:57:00;0;0;0;0;0;25709;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;885;2706;2014-12-19;08:57:04;0;0;0;0;0;25712;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;-885;2706;2014-12-19;08:57:07;0;0;0;0;0;25715;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;885;2706;2014-12-19;08:57:09;0;0;0;0;0;25718;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;-1198;2706;2014-12-19;08:57:12;0;0;0;0;0;25721;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;1198;2706;2014-12-19;08:57:15;0;0;0;0;0;25724;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;-885;2706;2014-12-19;08:57:42;0;0;0;0;0;25729;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;885;2706;2014-12-19;08:58:09;0;0;0;0;0;25732;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;3;00000000000000;0;1;0;0;0;-885;2706;2014-12-19;08:58:10;0;0;0;0;0;25734;2180;13;0103;
TRPER20141219A502.XML;2019-10-07;2019-10-07 21:38:28;103;3;00000000000000;0;1;0;0;0;-1790;1118;2014-12-19;08:58:35;0;0;0;0;0;42739;6547;11;0103;
TRPER20141219A502.XML;2019-10-07;2019-10-07 21:38:28;103;3;00000000000000;0;1;0;0;0;1790;1118;2014-12-19;08:59:08;0;0;0;0;0;42742;6547;11;0103;
TRPER20141219A502.XML;2019-10-07;2019-10-07 21:38:28;103;3;00000000000000;0;1;0;0;0;-1790;1118;2014-12-19;08:59:22;0;0;0;0;0;42746;6547;11;0103;
TRPER20141219A502.XML;2019-10-07;2019-10-07 21:38:28;103;3;00000000000000;0;1;0;0;0;1790;1118;2014-12-19;08:59:28;0;0;0;0;0;42749;6547;11;0103;
TRPER20141219A502.XML;2019-10-07;2019-10-07 21:38:28;103;3;00000000000000;0;1;0;0;0;-1790;1118;2014-12-19;08:59:31;0;0;0;0;0;42752;6547;11;0103;
TRPER20141219A502.XML;2019-10-07;2019-10-07 21:38:28;103;3;00000000000000;0;1;0;0;0;1790;1118;2014-12-19;08:59:43;0;0;0;0;0;42755;6547;11;0103;
