TRPER20141219A457.XML;2019-10-07;2019-10-07 21:37:26;103;20;1;;;1102;2014-12-19;08:17:56;0;0;0;0;0;41602;6547;11;0103;
TRPER20141219A473.XML;2019-10-07;2019-10-07 21:37:27;103;20;1;;;1107;2014-12-19;08:34:05;0;0;0;0;0;41963;6547;11;0103;
TRPER20141219A473.XML;2019-10-07;2019-10-07 21:37:27;103;20;1;;;2701;2014-12-19;08:33:30;0;0;0;0;0;25367;2180;13;0103;
