TRPER20141219A477.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;19;20141219083740;20141219083741;1109;2014-12-19;08:37:41;0;0;0;0;0;42070;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219083854;20141219083910;1110;2014-12-19;08:39:10;0;0;0;0;0;42148;6547;11;0103;
TRPER20141219A478.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219083854;20141219083911;1110;2014-12-19;08:39:11;0;0;0;0;0;42152;6547;11;0103;
TRPER20141219A479.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219083957;20141219083959;1111;2014-12-19;08:39:59;0;0;0;0;0;42217;6547;11;0103;
TRPER20141219A479.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219083957;20141219084000;1111;2014-12-19;08:40:00;0;0;0;0;0;42220;6547;11;0103;
TRPER20141219A479.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219084008;20141219084013;2703;2014-12-19;08:40:13;0;0;0;0;0;25455;2180;13;0103;
TRPER20141219A479.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219084008;20141219084014;2703;2014-12-19;08:40:14;0;0;0;0;0;25459;2180;13;0103;
TRPER20141219A481.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219084209;20141219084211;8062;2014-12-19;08:42:11;0;0;0;0;0;27583;6177;55;0103;
TRPER20141219A481.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219084209;20141219084211;8062;2014-12-19;08:42:11;0;0;0;0;0;27586;6177;55;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;19;20141219084239;20141219084240;1112;2014-12-19;08:42:40;0;0;0;0;0;42304;6547;11;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219084241;20141219084243;2704;2014-12-19;08:42:43;0;0;0;0;0;25502;2180;13;0103;
TRPER20141219A482.XML;2019-10-07;2019-10-07 21:38:26;103;98;23;1;20141219084241;20141219084243;2704;2014-12-19;08:42:43;0;0;0;0;0;25505;2180;13;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219084457;20141219084501;1113;2014-12-19;08:45:01;0;0;0;0;0;42422;6547;11;0103;
TRPER20141219A484.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219084457;20141219084502;1113;2014-12-19;08:45:02;0;0;0;0;0;42426;6547;11;0103;
TRPER20141219A489.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;5;20141219084706;20141219084957;1114;2014-12-19;08:49:57;0;0;0;0;0;42511;6547;11;0103;
TRPER20141219A490.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;24;20141219085011;20141219085046;1115;2014-12-19;08:50:46;0;0;0;0;0;42589;6547;11;0103;
TRPER20141219A490.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219085046;20141219085048;1115;2014-12-19;08:50:48;0;0;0;0;0;42592;6547;11;0103;
TRPER20141219A490.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219085046;20141219085049;1115;2014-12-19;08:50:49;0;0;0;0;0;42595;6547;11;0103;
TRPER20141219A494.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;24;20141219085358;20141219085433;1116;2014-12-19;08:54:33;0;0;0;0;0;42638;6547;11;0103;
TRPER20141219A494.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219085436;20141219085459;1116;2014-12-19;08:54:59;0;0;0;0;0;42641;6547;11;0103;
TRPER20141219A494.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219085436;20141219085500;1116;2014-12-19;08:55:00;0;0;0;0;0;42644;6547;11;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;21;20141219085458;20141219085502;2705;2014-12-19;08:55:02;0;0;0;0;0;25577;2180;13;0103;
TRPER20141219A495.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;19;20141219085520;20141219085521;2705;2014-12-19;08:55:21;0;0;0;0;0;25583;2180;13;0103;
TRPER20141219A496.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219085648;20141219085650;1117;2014-12-19;08:56:50;0;0;0;0;0;42685;6547;11;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219085809;20141219085812;2706;2014-12-19;08:58:12;0;0;0;0;0;25737;2180;13;0103;
TRPER20141219A497.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;1;20141219085809;20141219085812;2706;2014-12-19;08:58:12;0;0;0;0;0;25740;2180;13;0103;
TRPER20141219A499.XML;2019-10-07;2019-10-07 21:38:27;103;98;23;24;20141219085904;20141219085932;2707;2014-12-19;08:59:32;0;0;0;0;0;25795;2180;13;0103;
TRPER20141219A499.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;1;20141219085932;20141219085933;2707;2014-12-19;08:59:33;0;0;0;0;0;25798;2180;13;0103;
TRPER20141219A502.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;5;20141219090011;20141219090303;1118;2014-12-19;09:03:03;0;0;0;0;0;42771;6547;11;0103;
TRPER20141219A502.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;5;20141219090020;20141219090302;2708;2014-12-19;09:03:02;0;0;0;0;0;25850;2180;13;0103;
TRPER20141219A503.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;1;20141219090349;20141219090357;1119;2014-12-19;09:03:57;0;0;0;0;0;42886;6547;11;0103;
TRPER20141219A503.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;1;20141219090349;20141219090358;1119;2014-12-19;09:03:58;0;0;0;0;0;42890;6547;11;0103;
TRPER20141219A503.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;19;20141219090413;20141219090414;2709;2014-12-19;09:04:14;0;0;0;0;0;25910;2180;13;0103;
TRPER20141219A504.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;1;20141219090432;20141219090440;1120;2014-12-19;09:04:40;0;0;0;0;0;42927;6547;11;0103;
TRPER20141219A504.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;1;20141219090432;20141219090440;1120;2014-12-19;09:04:40;0;0;0;0;0;42931;6547;11;0103;
TRPER20141219A508.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;5;20141219090613;20141219090853;2710;2014-12-19;09:08:53;0;0;0;0;0;25979;2180;13;0103;
TRPER20141219A509.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;19;20141219090925;20141219090926;328;2014-12-19;09:09:26;0;0;0;0;0;61321;5035;57;0103;
TRPER20141219A510.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;19;20141219091055;20141219091056;1121;2014-12-19;09:10:56;0;0;0;0;0;42993;6547;11;0103;
TRPER20141219A510.XML;2019-10-07;2019-10-07 21:38:28;103;98;23;19;20141219091055;20141219091056;1122;2014-12-19;09:11:17;0;0;0;0;0;43136;6547;11;0103;
TRPER20141219A510.XML;2019-10-07;2019-10-07 21:38:29;103;98;23;1;20141219091101;20141219091104;2711;2014-12-19;09:11:04;0;0;0;0;0;26063;2180;13;0103;
TRPER20141219A510.XML;2019-10-07;2019-10-07 21:38:29;103;98;23;1;20141219091101;20141219091105;2711;2014-12-19;09:11:05;0;0;0;0;0;26067;2180;13;0103;
