TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02000201148714;0;0;0;0;0;0;0;1;0;0;101;1;1349;1349;1;0;0;0;0;0;0;0;1106;2014-12-19;08:28:51;0;0;0;0;0;41853;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02000201148714;0;0;0;0;0;0;0;1;0;0;101;1;1349;1349;1;0;0;0;0;0;0;0;1106;2014-12-19;08:28:55;0;0;0;0;0;41854;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02000201148714;0;0;0;0;0;0;0;1;0;0;101;1;1349;1349;1;0;0;0;0;0;0;0;1106;2014-12-19;08:29:00;0;0;0;0;0;41855;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07751271008747;0;0;0;0;0;0;0;1;0;0;101;1;1199;1199;1;0;0;0;0;0;0;0;1106;2014-12-19;08:29:13;0;0;0;0;0;41856;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07751271008747;0;0;0;0;0;0;0;1;0;0;101;1;1199;1199;1;0;0;0;0;0;0;0;1106;2014-12-19;08:29:17;0;0;0;0;0;41857;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07751271008747;0;0;0;0;0;0;0;1;0;0;101;1;1199;1199;1;0;0;0;0;0;0;0;1106;2014-12-19;08:29:18;0;0;0;0;0;41858;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02020080043009;0;0;0;0;0;0;0;0;0;0;101;3;5299;15897;1;0;0;0;0;0;0;0;1106;2014-12-19;08:29:43;0;0;0;0;0;41864;6547;11;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02020080043009;0;0;0;0;0;0;0;1;0;0;101;1;5299;5299;1;0;0;0;0;0;0;0;2700;2014-12-19;08:28:48;0;0;0;0;0;25221;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02000406987361;0;0;0;0;0;0;0;1;0;0;101;1;499;499;1;0;0;0;0;0;0;0;2700;2014-12-19;08:28:50;0;0;0;0;0;25222;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02000406987361;0;0;0;0;0;0;0;1;0;0;101;1;499;499;1;0;0;0;0;0;0;0;2700;2014-12-19;08:28:51;0;0;0;0;0;25223;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02000406987361;0;0;0;0;0;0;0;1;0;0;101;1;499;499;1;0;0;0;0;0;0;0;2700;2014-12-19;08:28:52;0;0;0;0;0;25224;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02000406987361;0;0;0;0;0;0;0;1;0;0;101;1;499;499;1;0;0;0;0;0;0;0;2700;2014-12-19;08:28:57;0;0;0;0;0;25225;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;02000406987361;0;0;0;0;0;0;0;1;0;0;101;1;499;499;1;0;0;0;0;0;0;0;2700;2014-12-19;08:28:59;0;0;0;0;0;25226;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07750885005852;0;0;0;0;0;0;0;1;0;0;101;1;139;139;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:03;0;0;0;0;0;25227;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07750885005852;0;0;0;0;0;0;0;1;0;0;101;1;139;139;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:03;0;0;0;0;0;25228;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07750885005852;0;0;0;0;0;0;0;1;0;0;101;1;139;139;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:08;0;0;0;0;0;25229;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07750885005852;0;0;0;0;0;0;0;1;0;0;101;1;139;139;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:09;0;0;0;0;0;25230;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07750885005852;0;0;0;0;0;0;0;1;0;0;101;1;139;139;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:10;0;0;0;0;0;25231;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07752432000310;0;0;0;0;0;0;0;1;0;0;101;1;99;99;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:11;0;0;0;0;0;25232;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07752432000310;0;0;0;0;0;0;0;1;0;0;101;1;99;99;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:12;0;0;0;0;0;25233;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07752432000310;0;0;0;0;0;0;0;1;0;0;101;1;99;99;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:13;0;0;0;0;0;25234;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:26;103;1;07752432000310;0;0;0;0;0;0;0;1;0;0;101;1;99;99;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:14;0;0;0;0;0;25235;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:27;103;1;07752432000310;0;0;0;0;0;0;0;1;0;0;101;1;99;99;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:15;0;0;0;0;0;25236;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:27;103;1;07752432000310;0;0;0;0;0;0;0;1;0;0;101;1;99;99;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:16;0;0;0;0;0;25237;2180;13;0103;
TRPER20141219A472.XML;2019-10-07;2019-10-07 21:37:27;103;1;07751271008747;0;0;0;0;0;0;0;1;0;0;101;1;1199;1199;1;0;0;0;0;0;0;0;2700;2014-12-19;08:29:20;0;0;0;0;0;25238;2180;13;0103;
TRPER20141219A474.XML;2019-10-07;2019-10-07 21:37:27;103;1;07506309861210;0;0;0;0;0;0;0;1;0;0;201;1;3990;3990;1;0;0;0;0;0;0;0;2702;2014-12-19;08:33:58;0;0;0;0;0;25407;2180;13;0103;
TRPER20141219A475.XML;2019-10-07;2019-10-07 21:37:27;103;1;02530888000000;0;0;0;0;1;1;0;1;0;0;302;410;1649;676;0;0;0;0;0;0;0;0;1108;2014-12-19;08:34:45;0;0;0;0;0;42003;6547;11;0103;
TRPER20141219A475.XML;2019-10-07;2019-10-07 21:37:27;103;1;02552081000007;0;0;0;0;1;1;0;1;0;0;301;335;1390;465;1;0;0;0;0;0;0;0;1108;2014-12-19;08:34:46;0;0;0;0;0;42004;6547;11;0103;
TRPER20141219A475.XML;2019-10-07;2019-10-07 21:37:27;103;1;00000000000090;0;0;0;0;1;1;0;0;0;0;401;1505;249;374;0;0;0;0;0;0;0;0;1108;2014-12-19;08:34:52;0;0;0;0;0;42005;6547;11;0103;
