TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:37;105;21;8007805380650000000000;1803;1;1;5695;2014-12-19;12:14:26;0;0;0;0;0;12526;8672;25;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:38;105;21;8053805282620000000000;1701;1;1;823;2014-12-19;12:14:28;0;0;0;0;0;20837;8219;33;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:39;105;21;8091800780628061000000;1710;1;1;7637;2014-12-19;12:15:31;0;0;0;0;0;23603;8615;3;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:39;105;21;0000000000000000000000;1601;1;1;2797;2014-12-19;12:14:58;0;0;0;0;0;33083;2180;13;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:40;105;21;8381835500000000000000;1908;1;1;7887;2014-12-19;12:15:39;0;0;0;0;0;55559;8569;47;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:40;105;21;0000000000000000000000;;;0;1812;2014-12-19;12:15:20;0;0;0;0;0;45581;9257;87;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:43;105;21;0000000000000000000000;1906;1;1;6211;2014-12-19;12:17:42;0;0;0;0;0;49204;5979;5;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:43;105;21;8007814281518001848500;1601;1;1;5334;2014-12-19;12:17:35;0;0;0;0;0;9376;1372;15;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:43;105;21;8022813180530000000000;1703;1;1;5776;2014-12-19;12:17:38;0;0;0;0;0;7485;7191;37;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:44;105;21;0000000000000000000000;1908;1;1;825;2014-12-19;12:18:20;0;0;0;0;0;20975;8219;33;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:44;105;21;0975000000000000000000;;01;0;5777;2014-12-19;12:18:48;0;0;0;0;0;7569;7191;37;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:45;105;21;3867000000000000000000;;01;0;8611;2014-12-19;12:16:21;0;0;0;0;0;33557;8352;43;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:45;105;21;3868000000000000000000;;01;0;8611;2014-12-19;12:18:01;0;0;0;0;0;33569;8352;43;0103;
TRPER20141219A697.XML;2019-10-07;2019-10-07 21:23:48;105;21;8142815180228006800700;1812;1;1;3558;2014-12-19;12:19:38;0;0;0;0;0;22904;7431;21;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:49;105;21;8151829200000000000000;1806;1;1;6212;2014-12-19;12:20:36;0;0;0;0;0;49258;5979;5;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:49;105;21;8151806200000000000000;1710;1;1;1191;2014-12-19;12:20:01;0;0;0;0;0;49063;6547;11;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:49;105;21;4513000000000000000000;;01;0;2800;2014-12-19;12:20:06;0;0;0;0;0;33283;2180;13;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:50;105;21;8008800180028006800700;1702;1;1;2796;2014-12-19;12:20:01;0;0;0;0;0;29908;6291;23;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:53;105;21;8007800680058001800800;1901;1;1;361;2014-12-19;12:20:48;0;0;0;0;0;48065;5304;27;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:54;105;21;0000000000000000000000;1901;1;1;362;2014-12-19;12:21:08;0;0;0;0;0;48362;5304;27;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:54;105;21;8246000000000000000000;1908;1;1;826;2014-12-19;12:21:01;0;0;0;0;0;21031;8219;33;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:56;105;21;5385000000000000000000;;01;0;3927;2014-12-19;12:20:56;0;0;0;0;0;51918;2295;69;0103;
TRPER20141219A699.XML;2019-10-07;2019-10-07 21:23:56;105;21;0000000000000000000000;1807;1;1;8065;2014-12-19;12:21:43;0;0;0;0;0;48537;6721;81;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:57;105;21;0000000000000000000000;1903;1;1;6213;2014-12-19;12:22:37;0;0;0;0;0;49322;5979;5;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:57;105;21;8007804180220000000000;1909;1;1;5335;2014-12-19;12:22:31;0;0;0;0;0;9523;1372;15;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:58;105;21;0000000000000000000000;1908;1;1;827;2014-12-19;12:22:02;0;0;0;0;0;21093;8219;33;0103;
TRPER20141219A700.XML;2019-10-07;2019-10-07 21:23:58;105;21;0976000000000000000000;;01;0;5779;2014-12-19;12:22:28;0;0;0;0;0;7708;7191;37;0103;
