TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:37;105;112;26;8906547;0;1189;2014-12-19;12:14:10;0;0;0;0;0;48969;6547;11;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:37;105;112;26;8911372;0;5333;2014-12-19;12:14:11;0;0;0;0;0;9342;1372;15;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:37;105;112;26;8926479;0;752;2014-12-19;12:14:07;0;0;0;0;0;29102;6479;19;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:37;105;112;26;8926479;0;753;2014-12-19;12:14:34;0;0;0;0;0;29141;6479;19;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:37;105;112;26;8938672;0;5695;2014-12-19;12:14:28;0;0;0;0;0;12586;8672;25;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:38;105;112;26;8938219;0;823;2014-12-19;12:14:30;0;0;0;0;0;20922;8219;33;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:38;105;112;26;8911141;0;2069;2014-12-19;12:14:43;0;0;0;0;0;24570;1141;41;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:38;105;112;26;8834491;0;6443;2014-12-19;12:14:02;0;0;0;0;0;24618;4491;73;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:38;105;112;26;8917460;0;8826;2014-12-19;12:14:25;0;0;0;0;0;38890;7460;77;0103;
TRPER20141219A692.XML;2019-10-07;2019-10-07 21:23:39;105;112;26;08725103;0;9391;2014-12-19;12:14:06;0;0;0;0;0;7264;5103;85;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:39;105;112;26;8938615;0;7637;2014-12-19;12:15:36;0;0;0;0;0;23671;8615;3;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:39;105;112;26;8912180;0;2797;2014-12-19;12:15:04;0;0;0;0;0;33124;2180;13;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:39;105;112;26;8912180;0;2798;2014-12-19;12:15:50;0;0;0;0;0;33162;2180;13;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:39;105;112;26;8926479;0;754;2014-12-19;12:15:38;0;0;0;0;0;29182;6479;19;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:40;105;112;26;8897431;0;3555;2014-12-19;12:15:00;0;0;0;0;0;22773;7431;21;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:40;105;112;26;8897431;0;3556;2014-12-19;12:15:42;0;0;0;0;0;22823;7431;21;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:40;105;112;26;8938672;0;5696;2014-12-19;12:15:10;0;0;0;0;0;12629;8672;25;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:40;105;112;26;8911141;0;2070;2014-12-19;12:15:50;0;0;0;0;0;24621;1141;41;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:40;105;112;26;8818569;0;7887;2014-12-19;12:15:40;0;0;0;0;0;55612;8569;47;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:40;105;112;26;08692295;0;3926;2014-12-19;12:15:29;0;0;0;0;0;51907;2295;69;0103;
TRPER20141219A693.XML;2019-10-07;2019-10-07 21:23:41;105;112;26;8869257;0;1812;2014-12-19;12:15:24;0;0;0;0;0;45625;9257;87;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:41;105;112;26;8906547;0;1190;2014-12-19;12:16:16;0;0;0;0;0;49033;6547;11;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:41;105;112;26;8897431;0;3557;2014-12-19;12:16:35;0;0;0;0;0;22871;7431;21;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:41;105;112;26;8938672;0;5697;2014-12-19;12:16:02;0;0;0;0;0;12670;8672;25;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:41;105;112;26;8938672;0;5698;2014-12-19;12:16:42;0;0;0;0;0;12715;8672;25;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:41;105;112;26;9819996;0;3565;2014-12-19;12:16:55;0;0;0;0;0;6531;9996;29;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:41;105;112;26;8938219;0;824;2014-12-19;12:16:36;0;0;0;0;0;20967;8219;33;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:42;105;112;26;8897191;0;5775;2014-12-19;12:15:57;0;0;0;0;0;7442;7191;37;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:42;105;112;26;8911141;0;2071;2014-12-19;12:16:44;0;0;0;0;0;24662;1141;41;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:42;105;112;26;8818569;0;7888;2014-12-19;12:16:41;0;0;0;0;0;55652;8569;47;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:42;105;112;26;8595035;0;389;2014-12-19;12:16:22;0;0;0;0;0;64123;5035;57;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:42;105;112;26;8804486;0;9920;2014-12-19;12:16:03;0;0;0;0;0;36649;4486;59;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:42;105;112;26;8834491;0;6444;2014-12-19;12:16:05;0;0;0;0;0;24664;4491;73;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:42;105;112;26;8917460;0;8827;2014-12-19;12:16:45;0;0;0;0;0;38929;7460;77;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:42;105;112;26;08725103;0;9392;2014-12-19;12:16:39;0;0;0;0;0;7307;5103;85;0103;
TRPER20141219A694.XML;2019-10-07;2019-10-07 21:23:43;105;112;26;8869257;0;1813;2014-12-19;12:16:33;0;0;0;0;0;45678;9257;87;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:43;105;112;26;8735979;0;6211;2014-12-19;12:17:45;0;0;0;0;0;49243;5979;5;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:43;105;112;26;8911133;0;7801;2014-12-19;12:17:44;0;0;0;0;0;35646;1133;7;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:43;105;112;26;8912180;0;2799;2014-12-19;12:17:53;0;0;0;0;0;33258;2180;13;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:43;105;112;26;8911372;0;5334;2014-12-19;12:17:44;0;0;0;0;0;9473;1372;15;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8897191;0;5776;2014-12-19;12:17:40;0;0;0;0;0;7552;7191;37;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8595035;0;390;2014-12-19;12:17:06;0;0;0;0;0;64164;5035;57;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8804486;0;9921;2014-12-19;12:17:46;0;0;0;0;0;36695;4486;59;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8834491;0;6445;2014-12-19;12:17:00;0;0;0;0;0;24710;4491;73;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8834491;0;6446;2014-12-19;12:17:41;0;0;0;0;0;24757;4491;73;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8917460;0;8828;2014-12-19;12:17:40;0;0;0;0;0;38970;7460;77;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;08725103;0;9393;2014-12-19;12:16:56;0;0;0;0;0;7346;5103;85;0103;
TRPER20141219A695.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8869257;0;1814;2014-12-19;12:17:42;0;0;0;0;0;45727;9257;87;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8938219;0;825;2014-12-19;12:18:24;0;0;0;0;0;21016;8219;33;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:44;105;112;26;8897191;0;5777;2014-12-19;12:18:50;0;0;0;0;0;7624;7191;37;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:46;105;112;26;8908352;0;8611;2014-12-19;12:18:08;0;0;0;0;0;33868;8352;43;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:47;105;112;26;8818569;0;7889;2014-12-19;12:18:47;0;0;0;0;0;55707;8569;47;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:47;105;112;26;8834491;0;6447;2014-12-19;12:18:19;0;0;0;0;0;24798;4491;73;0103;
TRPER20141219A696.XML;2019-10-07;2019-10-07 21:23:48;105;112;26;8726721;0;8064;2014-12-19;12:19:04;0;0;0;0;0;48529;6721;81;0103;
TRPER20141219A697.XML;2019-10-07;2019-10-07 21:23:48;105;112;26;8911133;0;7802;2014-12-19;12:19:25;0;0;0;0;0;35686;1133;7;0103;
TRPER20141219A697.XML;2019-10-07;2019-10-07 21:23:48;105;112;26;8926479;0;755;2014-12-19;12:19:16;0;0;0;0;0;29314;6479;19;0103;
TRPER20141219A697.XML;2019-10-07;2019-10-07 21:23:48;105;112;26;8897431;0;3558;2014-12-19;12:19:40;0;0;0;0;0;22983;7431;21;0103;
TRPER20141219A697.XML;2019-10-07;2019-10-07 21:23:48;105;112;26;8897191;0;5778;2014-12-19;12:19:58;0;0;0;0;0;7684;7191;37;0103;
TRPER20141219A697.XML;2019-10-07;2019-10-07 21:23:49;105;112;26;8908352;0;8612;2014-12-19;12:19:13;0;0;0;0;0;33999;8352;43;0103;
TRPER20141219A697.XML;2019-10-07;2019-10-07 21:23:49;105;112;26;8595035;0;391;2014-12-19;12:19:15;0;0;0;0;0;64203;5035;57;0103;
TRPER20141219A697.XML;2019-10-07;2019-10-07 21:23:49;105;112;26;8834491;0;6448;2014-12-19;12:19:48;0;0;0;0;0;24837;4491;73;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:49;105;112;26;8735979;0;6212;2014-12-19;12:20:38;0;0;0;0;0;49311;5979;5;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:49;105;112;26;8906547;0;1191;2014-12-19;12:20:07;0;0;0;0;0;49127;6547;11;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:49;105;112;26;8912180;0;2800;2014-12-19;12:20:25;0;0;0;0;0;33352;2180;13;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:49;105;112;26;8912180;0;2801;2014-12-19;12:21:00;0;0;0;0;0;33396;2180;13;0103;
TRPER20141219A698.XML;2019-10-07;2019-10-07 21:23:51;105;112;26;8806291;0;2796;2014-12-19;12:20:17;0;0;0;0;0;30150;6291;23;0103;
